Iteration	Posterior	Likelihood	Prior	beta_scale	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	rate_log_sd	tree_length
0	-2092.887	-2248.558	155.6703	1.132542	0.716592	0.142519	0.1303	0.0105882	1.349812	3.215688
6	-2090.409	-2245.813	155.4042	1.740629	0.808486	0.0325588	0.147009	0.011946	1.481469	2.976572
12	-2098.924	-2254.153	155.2283	1.25148	0.760805	0.0499373	0.158998	0.0302594	1.216296	3.487822
18	-2094.97	-2248.675	153.7049	1.426206	0.660238	0.135756	0.171389	0.0326175	1.096758	4.33949
24	-2078.472	-2230.716	152.2434	1.796904	0.873969	0.0362617	0.0667089	0.0230609	1.091819	4.987377
30	-2089.189	-2242.877	153.6881	1.108935	0.826948	0.0235946	0.128172	0.0212857	1.009285	4.563496
36	-2094.359	-2248.843	154.4845	1.432908	0.651779	0.123463	0.182947	0.0418109	1.200651	3.832693
42	-2094.099	-2249.049	154.9496	1.091163	0.753396	0.127818	0.0441407	0.074645	1.180796	3.758628
48	-2087.709	-2241.648	153.9386	1.091163	0.587717	0.14841	0.197435	0.0664372	1.121234	4.369121
54	-2083.347	-2239.493	156.1466	0.8721654	0.698668	0.0748818	0.203226	0.0232245	1.243806	3.150346
60	-2070.161	-2225.761	155.5998	0.8721654	0.620048	0.214867	0.115934	0.0491511	1.21615	3.488535
66	-2089.354	-2244.584	155.23	1.179768	0.658838	0.188521	0.123186	0.0294553	1.280755	3.488535
72	-2092.496	-2246.124	153.6281	1.575079	0.709814	0.106074	0.163992	0.0201193	1.079139	4.320269
78	-2097.554	-2251.621	154.0664	1.634969	0.591429	0.0583087	0.265924	0.0843383	1.229473	3.956991
84	-2089.761	-2244.17	154.4084	1.380517	0.822687	0.11046	0.0200075	0.0468448	1.130089	3.943528
90	-2084.231	-2237.21	152.9793	1.665398	0.776416	0.0688658	0.125513	0.0292051	1.201941	4.574207
96	-2090.451	-2243.73	153.2795	1.343391	0.761339	0.093226	0.126379	0.0190554	1.104169	4.61638
102	-2092.108	-2245.597	153.4891	1.443896	0.615791	0.274906	0.105353	0.00395003	1.238878	4.37235
108	-2085.212	-2241.989	156.7764	1.09679	0.656436	0.197732	0.139988	0.0058435	1.551504	2.441388
114	-2086.907	-2243.86	156.9522	1.073841	0.72993	0.107912	0.155661	0.00649772	1.610314	2.306919
120	-2082.9	-2240.348	157.4478	1.040526	0.738349	0.154682	0.0864396	0.0205303	1.633861	1.989854
126	-2086.094	-2243.589	157.4953	1.040526	0.560665	0.288669	0.130611	0.0200557	1.586311	1.989854
132	-2098.714	-2254.647	155.9333	1.025892	0.640172	0.073024	0.218156	0.0686477	1.485426	3.040507
138	-2083.363	-2238.744	155.3813	1.122495	0.806136	0.0841683	0.0867389	0.0229565	1.35394	3.389279
144	-2075.885	-2230.835	154.9506	1.76642	0.758472	0.0683004	0.171557	0.00166995	1.445786	3.255688
150	-2080.966	-2233.002	152.0359	1.187736	0.770263	0.165127	0.06126	0.00334949	1.12718	5.374687
156	-2083.283	-2234.517	151.2339	1.132038	0.564167	0.311343	0.107284	0.017206	1.045595	5.888787
162	-2075.312	-2226.654	151.342	1.031596	0.631861	0.251259	0.10173	0.0151496	1.035555	5.888787
168	-2076.025	-2230.542	154.5175	1.027065	0.624614	0.24432	0.105375	0.0256908	1.258065	3.998451
174	-2083.033	-2238.462	155.4289	1.063623	0.67277	0.152047	0.153592	0.0215917	1.380232	3.379563
180	-2086.967	-2242.732	155.7644	1.331574	0.69265	0.233735	0.0582208	0.0153939	1.406568	3.015055
186	-2090.132	-2243.966	153.8344	0.8472698	0.612878	0.322421	0.0459412	0.0187599	1.271848	4.481524
192	-2092.96	-2247.243	154.2829	1.277479	0.693468	0.190537	0.0853126	0.0306827	1.152867	4.055657
198	-2093.115	-2247.892	154.7776	0.8287783	0.675483	0.271452	0.0526466	0.000418497	1.047222	4.085623
204	-2080.02	-2234.268	154.2479	1.6782	0.824556	0.110668	0.0642652	0.000510856	1.162771	3.870745
210	-2077.414	-2231.47	154.0559	1.93154	0.850332	0.0393238	0.106308	0.00403632	1.154254	3.870745
216	-2081.349	-2235.025	153.6766	1.66994	0.834274	0.0427276	0.112672	0.0103268	1.434489	4.046064
222	-2097.338	-2250.841	153.5025	0.9667288	0.647453	0.325908	0.0100433	0.0165962	1.147804	4.668813
228	-2087.957	-2240.975	153.0176	0.9667288	0.625026	0.365106	0.0049864	0.00488095	1.087044	4.973178
234	-2083.418	-2238.296	154.8779	1.417623	0.709571	0.281317	0.00592878	0.00318304	1.153616	3.640518
240	-2105.369	-2264.003	158.6335	0.2487877	0.106218	0.735292	0.152943	0.00554728	1.562928	1.726678
246	-2092.53	-2251.119	158.5887	0.253259	0.260865	0.684969	0.050942	0.00322427	1.754688	1.621943
252	-2086.654	-2245.191	158.5372	0.1673004	0.46384	0.478514	0.0542138	0.00343134	1.754688	1.615624
258	-2095.332	-2254.352	159.0204	0.1858382	0.470767	0.485661	0.0282689	0.0153031	1.8595	1.176567
264	-2098.921	-2257.818	158.897	0.2041528	0.368167	0.549088	0.0214584	0.0612864	1.732149	1.396282
270	-2094.527	-2249.176	154.6486	1.614466	0.687805	0.242467	0.0579571	0.0117705	1.355391	3.55839
276	-2093.239	-2246.518	153.2787	1.322784	0.744923	0.204228	0.0488167	0.00203255	1.099089	4.630115
282	-2101.139	-2253.42	152.2804	1.322784	0.546548	0.369894	0.0798766	0.00368132	0.9617861	5.261891
288	-2098.848	-2250.866	152.0178	1.543552	0.702311	0.211348	0.0792032	0.00713724	1.030173	5.261891
294	-2086.556	-2241.707	155.151	1.179828	0.666768	0.140555	0.188089	0.00458765	1.289807	3.52929
300	-2081.653	-2235.811	154.1582	1.546776	0.920751	0.0215638	0.0551135	0.0025721	1.215499	3.954854
306	-2074.682	-2228.189	153.5071	1.544268	0.883454	0.0412603	0.052881	0.0224043	1.254959	4.304034
312	-2079.127	-2230.005	150.8776	1.283932	0.653146	0.188116	0.140197	0.0185406	1.00683	6.02634
318	-2079.725	-2233.344	153.619	1.215298	0.683914	0.159936	0.112255	0.043894	0.9333996	4.587916
324	-2089.973	-2240.917	150.9445	1.756755	0.67387	0.031721	0.244848	0.0495609	1.011202	5.765623
330	-2097.245	-2250.601	153.3562	0.2029624	0.23843	0.586596	0.089432	0.0855421	1.019412	5.177857
336	-2072.961	-2227.267	154.3057	0.2029624	0.367817	0.497893	0.0753682	0.0589219	1.024109	4.646652
342	-2080.353	-2234.43	154.0765	0.2243211	0.255034	0.635353	0.0185072	0.0911062	1.13117	4.721699
348	-2085.828	-2240.998	155.1693	0.2064464	0.464445	0.443398	0.0259459	0.0662113	1.157636	4.084956
354	-2085.012	-2241.306	156.2946	0.1605376	0.431603	0.464278	0.0450611	0.0590572	1.338026	3.295247
360	-2091.896	-2247.265	155.3692	1.673354	0.842602	0.0876515	0.05546	0.0142861	1.26363	3.160291
366	-2096.416	-2248.569	152.1527	1.673354	0.79538	0.0656234	0.0259963	0.113	1.302106	4.976285
372	-2103.549	-2258.022	154.4732	1.647319	0.906752	0.0474085	0.0167431	0.0290967	1.150784	3.762675
378	-2094.215	-2247.978	153.7628	1.149897	0.897571	0.0407363	0.0606198	0.00107321	1.17678	4.405017
384	-2079.342	-2231.649	152.3066	1.733098	0.885627	0.0896496	0.024537	0.000186467	1.098382	4.97697
390	-2082.217	-2237.047	154.8294	1.17631	0.686425	0.24391	0.066758	0.00290606	1.370046	3.671365
396	-2084.189	-2239.235	155.0459	1.090048	0.654753	0.269174	0.0736726	0.00240105	1.386544	3.584426
402	-2087.947	-2240.997	153.0506	1.428522	0.774407	0.197278	0.0278139	0.000500966	1.310196	4.586612
408	-2084.844	-2238.364	153.5202	1.117708	0.696926	0.256572	0.0457936	0.000708437	1.158241	4.569371
414	-2079.551	-2234.667	155.1159	1.117708	0.804592	0.165762	0.0295857	6.00945e-05	1.28627	3.586398
420	-2077.207	-2231.824	154.6166	1.354198	0.878023	0.043399	0.0784398	0.000137921	1.332291	3.721069
426	-2075.16	-2229.358	154.198	1.216106	0.776401	0.0829917	0.140485	0.000121958	1.277163	4.065746
432	-2072.968	-2227.879	154.9111	1.585711	0.782104	0.061956	0.145943	0.0099972	1.359674	3.416706
438	-2097.007	-2252.836	155.8287	1.807648	0.744457	0.193695	0.0564715	0.00537577	1.476351	2.689425
444	-2109.517	-2264.023	154.5056	0.1768426	0.105896	0.779896	0.0794922	0.0347165	1.01698	4.522614
450	-2091.123	-2242.884	151.7614	0.1891362	0.102596	0.826128	0.0212057	0.0500702	0.9751913	6.070522
456	-2084.214	-2238.98	154.7656	0.1971294	0.572137	0.338308	0.0185766	0.0709778	1.190911	4.291076
462	-2085.672	-2240.682	155.0106	0.1946803	0.581704	0.3226	0.0470512	0.0486446	1.021555	4.246976
468	-2087.882	-2244.575	156.6933	0.224995	0.160843	0.776605	0.0448181	0.0177333	1.251437	3.151076
474	-2081.087	-2236.291	155.2043	0.224995	0.0930143	0.844895	0.0359983	0.0260925	1.349655	3.960806
480	-2074.356	-2228.808	154.4517	0.2434336	0.361683	0.59684	0.0224643	0.0190123	1.080701	4.542109
486	-2084.841	-2241.914	157.0728	0.2220047	0.360867	0.471906	0.0897051	0.0775222	1.395827	2.835874
492	-2081.212	-2236.55	155.3381	0.2220047	0.199218	0.716511	0.0521336	0.0321372	1.122436	4.013599
498	-2093.733	-2249.294	155.5616	0.2985954	0.188114	0.612841	0.149866	0.0491784	1.124306	3.881706
504	-2086.296	-2239.872	153.5759	0.1831667	0.0514131	0.823475	0.0716857	0.0534264	0.9100801	5.105798
510	-2083.902	-2235.422	151.5203	0.1957231	0.0739847	0.818938	0.103157	0.00391992	0.8096461	6.295365
516	-2085.246	-2238.006	152.7597	0.2113657	0.020454	0.901397	0.0717752	0.00637372	0.9636539	5.540707
522	-2089.469	-2244.135	154.6664	0.2113657	0.126051	0.772791	0.0929079	0.00825034	1.126399	4.389553
528	-2097.693	-2249.864	152.1711	0.1978966	0.105397	0.767336	0.113206	0.0140609	0.8706895	5.908717
534	-2099.166	-2253.136	153.9695	1.627977	0.814708	0.0996873	0.0432895	0.0423154	1.048022	4.119135
540	-2100.421	-2253.637	153.2164	1.755934	0.940792	0.0201004	0.0165018	0.0226063	0.9421093	4.545728
546	-2091.79	-2245.981	154.191	1.754383	0.798683	0.114246	0.0178287	0.0692422	1.267501	3.807782
552	-2086.51	-2239.01	152.5001	1.323497	0.588282	0.332448	0.00911938	0.0701501	1.137199	5.042742
558	-2084.465	-2239.334	154.869	1.639059	0.528304	0.406207	0.0081896	0.0572994	1.184812	3.517461
564	-2078.623	-2231.543	152.9193	0.9838773	0.513387	0.423764	0.0071673	0.0556816	1.23295	4.937148
570	-2090.005	-2243.319	153.3144	1.347108	0.732527	0.127625	0.0963882	0.0434597	1.098592	4.598041
