Iteration	Posterior	Likelihood	Prior	beta_categories[1]	beta_categories[2]	beta_categories[3]	beta_categories[4]	beta_scale	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	br_lengths[70]	br_lengths[71]	br_lengths[72]	br_lengths[73]	br_lengths[74]	br_lengths[75]	br_lengths[76]	br_lengths[77]	br_lengths[78]	br_lengths[79]	br_lengths[80]	br_lengths[81]	br_lengths[82]	br_lengths[83]	br_lengths[84]	br_lengths[85]	br_lengths[86]	br_lengths[87]	br_lengths[88]	br_lengths[89]	br_lengths[90]	br_lengths[91]	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	rel_br_lengths[70]	rel_br_lengths[71]	rel_br_lengths[72]	rel_br_lengths[73]	rel_br_lengths[74]	rel_br_lengths[75]	rel_br_lengths[76]	rel_br_lengths[77]	rel_br_lengths[78]	rel_br_lengths[79]	rel_br_lengths[80]	rel_br_lengths[81]	rel_br_lengths[82]	rel_br_lengths[83]	rel_br_lengths[84]	rel_br_lengths[85]	rel_br_lengths[86]	rel_br_lengths[87]	rel_br_lengths[88]	rel_br_lengths[89]	rel_br_lengths[90]	rel_br_lengths[91]	tree_length
7596	-2075.673	-2234.084	158.4105	0.00639685	0.214619	0.785381	0.993603	0.2259451	0.173129	0.0327694	0.00801267	0.00194626	0.0287295	0.037276	0.0292275	0.00273478	0.00151725	0.0105514	0.0699241	0.0336947	0.0244872	0.0223597	0.0542847	0.0584113	0.145267	0.0227809	0.00274061	0.0146441	0.102303	0.0360482	0.00377029	0.000936922	0.00435628	0.00168415	0.000262896	0.00214289	0.00185192	0.00117185	0.000380835	0.00189879	0.000895904	0.0129888	0.00745253	0.0133162	0.00509118	0.00343516	0.00606347	0.00724169	0.0146824	0.00739393	0.00507868	0.00750917	0.0125122	0.0115945	0.059638	0.00421683	0.00055902	0.0143062	0.0790057	0.0129947	0.0163949	0.00631601	0.00060251	0.00285335	0.00245203	0.0267935	0.0643114	0.0483122	0.0178839	0.0919617	0.00531438	0.00490044	0.0325337	0.00648814	0.0248613	0.00588645	0.00647027	0.00466905	0.00496128	0.00190539	0.00355034	0.0494823	0.00877889	0.00108047	0.017822	0.0067793	0.00620652	0.00588473	0.0551589	0.00164354	0.013308	0.0137888	0.016578	0.000153063	0.00406653	0.00524277	0.0156681	0.00734688	0.00201725	0.437199	0.474928	0.00654822	0.0813247	0.103993	0.331582	0.708652	1.41113	3.01584	9.616	1.636615	0.0947253	0.0179293	0.00438402	0.00106487	0.0157189	0.020395	0.0159914	0.00149629	0.000830139	0.00577306	0.0382579	0.0184356	0.0133978	0.0122338	0.0297011	0.0319589	0.0794807	0.0124642	0.00149949	0.00801232	0.0559733	0.0197232	0.00206286	0.000512623	0.00238348	0.000921458	0.00014384	0.00117245	0.00101325	0.000641161	0.000208368	0.00103889	0.000490181	0.00710665	0.00407754	0.00728579	0.00278556	0.0018795	0.00331754	0.00396219	0.00803328	0.00404548	0.00277873	0.00410853	0.00684588	0.00634375	0.0326301	0.00230718	0.000305859	0.00782741	0.0432268	0.00710986	0.00897025	0.00345572	0.000329654	0.00156117	0.00134159	0.0146597	0.035187	0.0264333	0.00978491	0.0503155	0.00290769	0.00268121	0.0178003	0.00354989	0.0136025	0.00322069	0.00354011	0.0025546	0.00271449	0.0010425	0.00194252	0.0270735	0.00480324	0.000591163	0.00975106	0.00370919	0.0033958	0.00321975	0.0301794	0.000899238	0.00728129	0.00754436	0.00907039	8.37462e-05	0.00222494	0.00286851	0.00857259	0.00401974	0.00110371	1.827701
7632	-2098.894	-2257.414	158.5205	0.00525019	0.207549	0.792451	0.99475	0.2142925	0.110444	0.0233327	0.00631139	0.0131133	0.0181183	0.0352457	0.046671	0.00102566	0.00217081	0.0219561	0.0145052	0.0370016	0.0314378	0.0168451	0.0531385	0.0542949	0.0607021	0.0197518	0.00587162	0.00616132	0.110251	0.0393677	0.00413333	0.000500195	0.0048996	0.000725552	0.00110998	0.00266449	0.00588795	6.81444e-05	0.000610804	0.00474142	0.00318834	0.00904403	0.00691681	0.00248935	0.00884699	0.00033223	0.00263237	0.00967432	0.00548849	0.00306142	0.00412615	0.0220786	0.0092867	0.0117893	0.0555497	0.00961153	0.000602618	0.0295531	0.0739227	0.0267426	0.00263423	0.0378039	0.000435444	0.0073861	0.00538828	0.0227094	0.0677102	0.0183632	0.0376888	0.0612275	0.00126927	0.0117194	0.0372022	0.00791519	0.024244	0.000720314	0.00821724	0.00438609	0.018989	0.00398735	0.0104945	0.050277	0.0163873	0.00193355	0.00686018	0.00284838	0.0188599	0.00241095	0.0233517	0.000153842	0.00775553	0.00861466	0.0323189	8.18415e-05	0.00129798	0.00312778	0.03854	0.00700709	0.00848907	0.0381882	0.636784	7.93612e-05	0.324949	0.0891064	0.307516	0.692188	1.44469	3.25186	11.2225	1.748326	0.0661814	0.0139817	0.00378199	0.0078579	0.010857	0.0211203	0.0279668	0.000614607	0.00130082	0.0131568	0.00869199	0.0221725	0.0188385	0.0100941	0.0318423	0.0325352	0.0363746	0.0118359	0.00351846	0.00369206	0.0660659	0.0235904	0.00247682	0.000299733	0.002936	0.000434774	0.000665138	0.00159665	0.00352825	4.08343e-05	0.000366013	0.00284121	0.00191055	0.00541947	0.00414477	0.0014917	0.0053014	0.000199082	0.0015774	0.00579716	0.00328888	0.0018345	0.00247252	0.0132302	0.00556489	0.00706454	0.0332872	0.00575953	0.000361108	0.0177091	0.0442968	0.016025	0.00157852	0.0226533	0.000260932	0.00442598	0.00322883	0.0136082	0.0405741	0.0110038	0.0225843	0.0366895	0.000760589	0.00702264	0.0222927	0.00474304	0.0145278	0.000431635	0.00492403	0.00262829	0.0113788	0.00238934	0.00628862	0.0301275	0.00981979	0.00115865	0.00411084	0.00170684	0.0113015	0.00144472	0.0139931	9.21873e-05	0.00464736	0.00516218	0.0193665	4.9042e-05	0.000777788	0.00187427	0.0230944	0.00419887	0.00508692	1.668804
7668	-2092.223	-2246.821	154.5975	0.174302	0.400104	0.599896	0.825697	1.490122	0.244737	0.00674713	0.0507039	0.0316615	0.0858449	0.120645	0.0262562	0.00701833	0.0175457	0.0433084	0.033226	0.177797	0.0359085	0.253839	0.0580508	0.0904698	0.0389304	0.0537871	0.00203896	0.0301374	0.188232	0.0826918	0.0103041	0.000574812	0.00419718	0.00641768	0.000218166	0.00581227	0.000823442	0.00218201	0.00761848	0.00209009	0.00969394	0.039249	0.00356308	0.013845	0.0153228	0.0166939	0.00803927	0.0126075	0.0286771	0.0192429	0.00944314	0.0852626	0.0221405	0.0208886	0.100918	0.00338626	0.122684	0.00233494	0.00501917	0.0163052	0.0146395	0.000409056	0.0251857	0.00445963	0.0123101	0.0706686	0.000906248	0.0896705	0.0397285	0.0407204	0.0106897	0.0364331	0.0555173	0.0492263	0.0295991	0.0141312	0.029669	0.0169183	0.00271623	0.0821275	0.0174098	0.129113	0.045112	0.0151829	0.0898894	0.103886	0.0025888	0.0131189	0.0514888	0.147581	0.00558544	0.0184699	0.00464714	0.000334976	0.0182743	0.000716015	0.031378	0.0684092	7.13377e-05	0.887997	0.0476944	0.0636625	0.000646283	0.15894	0.407793	0.7559	1.32293	2.45222	6.29167	1.329887	0.0667929	0.00184141	0.013838	0.00864098	0.0234286	0.032926	0.00716577	0.00191542	0.00478851	0.0118196	0.00906794	0.048524	0.00980004	0.0692771	0.0158431	0.0246908	0.0106248	0.0146794	0.000556469	0.00822502	0.0513719	0.022568	0.00281216	0.000156876	0.00114548	0.0017515	5.95411e-05	0.00158627	0.000224732	0.000595509	0.00207921	0.000570421	0.00264564	0.0107117	0.000972427	0.00377854	0.00418186	0.00455606	0.00219406	0.00344081	0.00782648	0.00525171	0.00257719	0.0232696	0.00604253	0.00570086	0.0275422	0.000924168	0.0334825	0.000637245	0.00136982	0.00444996	0.00399537	0.000111639	0.00687361	0.00121711	0.00335964	0.0192867	0.000247331	0.0244726	0.0108426	0.0111133	0.00291742	0.00994322	0.0151516	0.0134347	0.00807811	0.00385664	0.00809717	0.0046173	0.000741306	0.022414	0.00475143	0.0352372	0.0123118	0.00414367	0.0245324	0.0283524	0.000706529	0.00358037	0.0140522	0.0402773	0.00152436	0.00504076	0.00126828	9.14207e-05	0.00498738	0.000195413	0.0085636	0.01867	1.94693e-05	3.664115
7704	-2084.611	-2238.645	154.0345	0.140386	0.383573	0.616427	0.859613	1.133386	0.326315	0.0162734	0.0626291	0.00779904	0.093587	0.0716438	0.0651685	0.0153287	0.00433227	0.0365242	0.164003	0.177284	0.0422153	0.119158	0.0269248	0.160198	0.0822064	0.054135	0.00213909	0.014403	0.238439	0.0888553	0.00827328	0.000586306	0.0194018	0.00834513	0.000116383	0.00529396	0.00267501	0.000739939	0.0126602	0.00225832	0.0125003	0.0462333	0.0345984	0.0187303	0.0429902	0.00107807	0.0124323	0.0195548	0.0398939	0.0196942	0.0088121	0.0674637	0.0363305	0.0314575	0.13204	0.0276777	0.0912399	0.00671636	0.0294095	0.0147707	0.0243538	0.000352898	0.00442259	0.00271777	0.0361052	0.0393885	0.0042774	0.0990026	0.0128592	0.0572383	0.0187233	0.018959	0.109817	0.0177513	0.0279752	0.00633316	0.152742	0.0658836	0.0078667	0.0414223	0.0816779	0.0241318	0.0865577	0.0156067	0.0998766	0.183643	0.00958375	0.00987406	0.0424831	0.203835	0.0155288	0.0249728	0.0115605	0.00253522	0.0310044	0.00820619	0.0193473	0.0488145	0.0058461	0.713099	0.237078	0.0452421	0.00458097	0.214705	0.472212	0.791292	1.26376	2.11769	4.65756	1.112436	0.0759435	0.00378732	0.0145757	0.00181507	0.0217805	0.0166737	0.0151667	0.00356745	0.00100825	0.00850029	0.0381685	0.0412594	0.00982479	0.0277318	0.00626623	0.0372831	0.0191319	0.0125989	0.000497831	0.00335201	0.0554921	0.0206793	0.00192544	0.000136451	0.00451538	0.00194217	2.70858e-05	0.00123207	0.000622555	0.000172206	0.00294641	0.000525581	0.0029092	0.0107599	0.00805209	0.0043591	0.0100051	0.000250901	0.00289338	0.00455099	0.00928453	0.00458345	0.00205085	0.0157009	0.00845521	0.00732111	0.0307297	0.00644144	0.0212343	0.0015631	0.00684449	0.0034376	0.00566786	8.213e-05	0.00102927	0.000632507	0.00840279	0.00916689	0.000995481	0.0230409	0.00299274	0.0133211	0.00435749	0.00441235	0.0255578	0.00413126	0.00651069	0.00147392	0.0355478	0.0153331	0.00183082	0.00964022	0.0190089	0.00561621	0.0201446	0.00363215	0.0232443	0.0427394	0.00223043	0.00229799	0.00988712	0.0474387	0.00361403	0.00581193	0.00269048	0.000590023	0.00721566	0.00190983	0.00450271	0.0113606	0.00136056	4.296815
7740	-2070.121	-2226.488	156.367	0.00597637	0.212144	0.787856	0.994024	0.2217995	0.238909	0.0226589	0.0315841	0.03004	0.0616201	0.0604073	0.1025	0.023861	0.00543984	0.0286386	0.0308327	0.0512412	0.0952048	0.154044	0.0922221	0.058834	0.107537	0.0354969	0.00139784	0.0341085	0.198567	0.0413594	0.00427191	0.00120436	0.00592861	0.00284448	0.00566046	0.0041471	0.00379008	0.00313925	0.000581911	0.000985784	0.00342919	0.0185151	0.0237671	0.00777983	0.0132175	0.00309274	0.00395348	0.00961975	0.0321809	0.0222313	0.0154976	0.052635	0.00650362	0.0224139	0.0779757	0.0281088	0.00563675	0.0834349	0.227109	0.0540505	0.010852	0.0375565	0.00154774	0.00869107	0.0110399	0.0915501	0.0921211	0.108927	0.0227924	0.145853	0.00199256	0.014694	0.0305665	0.0212914	0.00314201	0.00108493	0.0243809	0.00902069	0.0253487	0.00121218	0.00274201	0.0541991	0.00671669	0.00202364	0.00355731	0.025917	0.04299	0.00312868	0.0556998	0.00096547	0.0310565	0.0166308	0.0313813	0.00729788	0.00631092	0.00979919	0.010041	0.00692025	0.00452598	0.164997	0.763749	0.0396597	0.0315939	0.137697	0.380235	0.739578	1.35212	2.62995	7.2623	1.433626	0.0738335	0.0070026	0.00976088	0.00928371	0.0190433	0.0186685	0.0316771	0.0073741	0.00168115	0.00885061	0.00952868	0.0158358	0.0294225	0.0476065	0.0285007	0.0181823	0.0332338	0.0109701	0.000431994	0.0105411	0.061366	0.0127819	0.00132021	0.000372201	0.00183221	0.000879072	0.00174934	0.00128164	0.0011713	0.000970169	0.000179836	0.000304651	0.00105977	0.00572198	0.00734509	0.00240431	0.0040848	0.000955794	0.0012218	0.00297293	0.00994533	0.00687047	0.00478944	0.0162666	0.00200991	0.00692688	0.024098	0.00868687	0.00174201	0.0257851	0.0701867	0.016704	0.00335374	0.0116066	0.000478319	0.00268593	0.00341181	0.028293	0.0284695	0.0336634	0.00704386	0.0450752	0.000615789	0.00454111	0.00944641	0.00657999	0.000971022	0.000335291	0.00753479	0.0027878	0.00783387	0.000374618	0.000847404	0.0167499	0.00207576	0.000625395	0.00109937	0.00800952	0.0132858	0.000966903	0.0172137	0.000298373	0.00959784	0.00513966	0.00969822	0.00225537	0.00195036	0.00302839	0.00310311	0.00213866	0.00139873	3.23578
7776	-2078.318	-2231.138	152.8196	0.164063	0.395403	0.604597	0.835937	1.371786	0.180662	0.0380037	0.0373652	0.0196006	0.0710495	0.088087	0.136431	0.0029067	0.0211861	0.0431124	0.0866754	0.137716	0.0790386	0.193198	0.0615479	0.185806	0.056967	0.0117463	0.000144555	0.0986237	0.322738	0.084578	0.0175174	0.00438915	0.00413069	0.00223843	0.000269686	0.015622	0.0116304	0.00200499	0.00446131	0.00185535	0.0117232	0.0605498	0.0247774	0.0130786	0.0100275	0.00594123	0.0149377	0.0175316	0.0265158	0.00251792	0.0376092	0.0375065	0.0411573	0.024498	0.161936	0.00780198	0.174663	0.00835577	0.0122408	0.0125312	0.138376	0.0224103	0.00323664	0.00718107	0.0172413	0.11682	0.00242643	0.047522	0.0189782	0.0303701	0.042222	0.0488258	0.0460071	0.0948294	0.00947122	0.00579528	0.0583361	0.155281	0.00271693	0.00791687	0.128332	0.13049	0.190476	0.000346931	0.0450885	0.186597	0.012983	0.0227237	0.0233254	0.189707	0.0103848	0.0171365	0.000956405	0.00212469	0.0133388	0.0132572	0.082437	0.0705436	0.00379874	0.788867	0.0948374	0.0963316	0.0199644	0.164547	0.414746	0.759898	1.31597	2.41111	6.07729	1.304821	0.0380564	0.00800548	0.00787097	0.00412886	0.0149666	0.0185555	0.0287391	0.000612295	0.00446284	0.00908163	0.0182581	0.0290098	0.0166495	0.0406971	0.012965	0.0391401	0.0120001	0.00247436	3.04505e-05	0.0207751	0.0679847	0.0178163	0.00369003	0.000924573	0.000870129	0.000471525	5.68093e-05	0.00329076	0.00244993	0.000422351	0.000939774	0.00039083	0.00246949	0.0127548	0.00521936	0.002755	0.00211228	0.00125152	0.00314662	0.00369303	0.00558555	0.0005304	0.00792237	0.00790073	0.00866977	0.00516049	0.0341119	0.00164349	0.0367928	0.00176014	0.00257853	0.00263969	0.0291488	0.00472073	0.000681797	0.00151269	0.00363187	0.0246082	0.000511126	0.0100105	0.00399774	0.00639745	0.00889406	0.0102851	0.00969138	0.0199758	0.00199511	0.00122077	0.0122885	0.03271	0.00057232	0.00166769	0.0270331	0.0274878	0.0401237	7.30809e-05	0.00949789	0.0393065	0.00273487	0.00478674	0.0049135	0.0399618	0.00218757	0.00360981	0.000201467	0.000447566	0.00280983	0.00279262	0.0173653	0.01486	0.000800204	4.747216
7812	-2070.764	-2225.625	154.8605	0.158103	0.392559	0.607441	0.841897	1.307448	0.344487	0.0181388	0.0210771	0.0868811	0.0859082	0.0670413	0.0753866	0.0128295	0.00674208	0.00794497	0.0101711	0.133924	0.0493853	0.00237514	0.0220163	0.0865216	0.155187	0.0460727	0.0213301	0.0431682	0.307147	0.0673028	0.0123485	0.00199162	0.00393229	0.00274434	9.79007e-05	0.00589128	0.00818363	0.000126228	0.000283997	0.00646843	0.00179907	0.0326637	0.00927303	0.0250685	0.0127573	0.0141273	0.00417399	0.0309538	0.0443391	0.0035445	0.00874301	0.048663	0.0132744	0.0298593	0.0844112	0.0426223	0.107018	0.00514091	0.0229813	0.0782747	0.0926464	0.00361904	0.000989619	0.000758384	0.0359481	0.141196	0.00602538	0.125867	0.0124629	0.0033309	0.0138225	0.00408411	0.0252169	0.0734542	0.0577797	0.0137943	0.0392837	0.00432725	0.00207073	0.0477418	0.0933574	0.00294644	0.00376478	0.0110923	0.066068	0.0116714	0.0281624	0.00137445	0.0140045	0.0317918	0.0582466	0.0115411	0.0171883	0.0467501	0.00385264	0.00830262	0.0141589	0.130514	0.00119403	0.804403	0.153025	0.0296995	0.0128724	0.154242	0.401869	0.752457	1.32898	2.48838	6.48333	1.351585	0.0958721	0.00504811	0.00586584	0.0241793	0.0239086	0.0186579	0.0209804	0.00357051	0.00187635	0.00221112	0.00283066	0.0372715	0.0137441	0.00066101	0.00612722	0.0240793	0.0431891	0.0128222	0.00593624	0.0120139	0.0854801	0.0187306	0.00343664	0.000554275	0.00109437	0.000763761	2.72461e-05	0.00163957	0.00227754	3.51298e-05	7.90374e-05	0.00180019	0.000500689	0.00909043	0.00258072	0.00697667	0.0035504	0.00393168	0.00116164	0.00861457	0.0123397	0.000986448	0.00243321	0.0135431	0.00369432	0.00830995	0.023492	0.0118619	0.0297834	0.00143074	0.00639578	0.0217842	0.0257839	0.00100719	0.000275415	0.000211061	0.0100045	0.0392954	0.00167689	0.0350293	0.00346848	0.000927002	0.00384685	0.00113663	0.00701796	0.0204426	0.0160803	0.003839	0.0109328	0.00120429	0.000576291	0.0132867	0.0259817	0.000820005	0.00104775	0.00308704	0.018387	0.0032482	0.0078377	0.000382514	0.0038975	0.00884777	0.0162103	0.00321193	0.00478358	0.0130107	0.0010722	0.00231065	0.00394046	0.0363226	0.000332302	3.593194
7848	-2080.819	-2234.937	154.1184	0.191354	0.407478	0.592521	0.808647	1.712464	0.141903	0.0287611	0.0352668	0.151714	0.16983	0.0780936	0.110185	9.17837e-06	0.00742062	0.0208747	0.099281	0.0907564	0.0413274	0.162516	0.118296	0.0295003	0.108541	0.013377	0.00888656	0.0719548	0.237344	0.0837247	0.00406769	4.61212e-05	0.00179081	0.00347896	0.000287967	0.00669015	0.00467839	0.00405323	0.00234377	0.00676135	0.000863676	0.0323641	0.0115202	0.0299645	0.0291061	0.00856519	0.00570241	0.0401355	0.0548533	0.00262563	0.0217561	0.0211029	0.0304182	0.00561991	0.105747	0.00553913	0.0944134	0.00230203	0.102744	0.0255233	0.0504945	0.0110064	0.00437699	0.00429083	0.0201084	0.0575939	0.00289381	0.0295151	0.0277414	0.00207514	0.024635	0.0409813	0.0536916	0.00721445	0.0280436	0.0188238	0.0413319	0.00743661	0.0117537	0.0808715	0.0380576	0.106772	0.0833841	0.00594384	0.0755112	0.0556103	0.00381916	0.152039	0.154733	0.0884303	0.00208369	0.00715407	0.008569	0.00187422	0.00266829	0.00811905	0.0321721	0.07999	0.00501487	0.849592	0.0426343	0.0787976	0.0289758	0.191973	0.447131	0.777933	1.28546	2.23648	5.20906	1.193352	0.036279	0.00735304	0.00901628	0.0387871	0.0434186	0.0199654	0.0281699	2.34654e-06	0.00189715	0.00533681	0.0253821	0.0232027	0.0105657	0.0415487	0.0302434	0.00754203	0.0277495	0.00341996	0.00227193	0.0183959	0.0606792	0.021405	0.00103994	1.17913e-05	0.000457837	0.000889428	7.36214e-05	0.0017104	0.00119607	0.00103625	0.000599206	0.0017286	0.000220807	0.00827418	0.00294526	0.00766072	0.00744124	0.00218977	0.00145787	0.010261	0.0140237	0.000671268	0.00556215	0.00539514	0.00777669	0.00143678	0.0270353	0.00141613	0.0241377	0.000588537	0.0262675	0.00652527	0.0129094	0.0028139	0.00111902	0.00109699	0.00514089	0.0147244	0.00073983	0.00754582	0.00709236	0.000530529	0.00629817	0.0104773	0.0137268	0.00184444	0.00716962	0.00481248	0.0105669	0.00190124	0.00300494	0.0206756	0.00972979	0.0272974	0.0213179	0.0015196	0.0193051	0.0142173	0.000976405	0.0388702	0.0395588	0.022608	0.000532715	0.001829	0.00219075	0.000479161	0.000682173	0.00207571	0.0082251	0.0204502	0.0012821	3.911454
7884	-2077.922	-2232.616	154.6935	0.167167	0.396852	0.603148	0.832833	1.406572	0.336821	0.00662252	0.032225	0.0510729	0.192312	0.0482169	0.102839	0.000297675	0.00634432	0.0589185	0.115393	0.0927458	0.0350322	0.088872	0.0484856	0.0830421	0.074437	0.0293624	0.00532461	0.0768712	0.162327	0.0426462	0.00933867	0.000196661	0.00750786	0.00107977	0.00434794	0.000915982	0.00100579	0.000680246	0.00127333	0.00914462	0.00302126	0.0436967	0.013457	0.0199433	0.0219457	0.00292255	0.00848223	0.0236943	0.0596681	0.00654593	0.0256498	0.0426283	0.0343596	0.0145919	0.109307	0.00616304	0.0746616	0.0115176	0.0292413	0.0355377	0.107351	0.00646789	0.00654527	0.0090294	0.0168289	0.0188443	0.00363326	0.0516679	0.0135715	0.016671	0.0159107	0.0514346	0.0295344	0.0681341	0.0147832	0.00489683	0.0236512	0.00171022	0.0114816	0.0805429	0.146418	0.113254	0.0730694	0.0069943	0.0684673	0.0961971	0.00509151	0.0258621	0.0643096	0.134613	0.00220053	0.012462	0.00592943	0.00161805	0.0258287	0.0119208	0.0196502	0.0264527	0.00544	0.805529	0.0623346	0.0177128	0.114423	0.183578	0.437485	0.772658	1.29423	2.28579	5.44728	1.225686	0.0907578	0.00178447	0.00868316	0.0137618	0.0518192	0.0129923	0.0277105	8.02098e-05	0.00170951	0.0158758	0.031093	0.0249908	0.00943958	0.023947	0.0130647	0.0223761	0.0200574	0.00791182	0.00143474	0.0207133	0.0437399	0.0114912	0.00251635	5.29911e-05	0.00202303	0.000290948	0.00117157	0.000246815	0.000271016	0.000183295	0.000343104	0.00246406	0.000814091	0.0117743	0.00362604	0.00537381	0.00591335	0.000787494	0.00228557	0.00638454	0.0160778	0.00176383	0.00691146	0.0114864	0.00925834	0.00393186	0.0294533	0.00166066	0.0201179	0.00310347	0.00787919	0.0095758	0.0289261	0.0017428	0.00176365	0.00243301	0.00453461	0.00507769	0.000978997	0.0139221	0.0036569	0.00449206	0.00428721	0.0138593	0.00795817	0.018359	0.0039834	0.00131947	0.00637293	0.000460827	0.00309378	0.0217026	0.0394529	0.0305169	0.0196889	0.00188464	0.0184488	0.0259207	0.00137193	0.00696867	0.0173285	0.036272	0.000592941	0.00335793	0.00159771	0.00043599	0.00695965	0.00321211	0.00529484	0.00712779	0.00146583	3.711203
7920	-2075.508	-2228.96	153.452	0.153484	0.390297	0.609703	0.846516	1.259704	0.340488	0.012206	0.0357684	0.0676235	0.131976	0.095669	0.0844746	0.00581229	0.00145567	0.0160109	0.229676	0.135931	0.0695863	0.261445	0.066095	0.0916278	0.0951025	0.0408641	0.00281125	0.0420527	0.273538	0.0916463	0.00708747	0.00425603	0.0104859	0.00219654	0.00413901	0.0073417	0.00255799	0.000790517	0.00122188	0.00626977	0.00598305	0.0316011	0.0154582	0.0281693	0.0145198	0.0053484	0.0114725	0.0176642	0.0311393	0.00616691	0.00516856	0.0644697	0.0307813	0.0144418	0.110298	0.0071075	0.195203	0.0199131	0.0299698	0.0370369	0.0753921	0.00174711	0.0131695	0.00638853	0.0426339	0.0413846	0.00753993	0.0549855	0.00743656	0.024255	0.017542	0.0420711	0.0443443	0.105036	0.042182	0.00373489	0.0200905	0.00012896	0.00942264	0.0699405	0.0579352	0.202214	0.0501679	0.00311366	0.0915909	0.0913829	0.00250397	0.101439	0.0901969	0.147334	0.00955671	0.0183418	0.00351786	0.00703598	0.026018	0.00415867	0.0188392	0.0311667	0.000202234	0.803209	0.0207299	0.175555	0.000505791	0.189073	0.443823	0.776133	1.28844	2.25315	5.28897	1.204361	0.075559	0.00270869	0.0079375	0.0150066	0.0292872	0.0212302	0.0187461	0.00128982	0.000323033	0.00355303	0.0509682	0.0301648	0.0154421	0.0580181	0.0146674	0.0203334	0.0211045	0.00906829	0.000623855	0.00933206	0.0607017	0.0203376	0.00157281	0.00094447	0.00232697	0.000487442	0.000918501	0.00162922	0.000567653	0.000175426	0.000271152	0.00139135	0.00132772	0.00701271	0.00343038	0.00625116	0.00322214	0.00118688	0.00254591	0.00391994	0.00691023	0.00136852	0.00114697	0.0143067	0.00683078	0.00320483	0.0244765	0.00157725	0.0433182	0.004419	0.0066507	0.00821899	0.0167305	0.000387708	0.00292248	0.0014177	0.00946104	0.00918379	0.00167321	0.012202	0.00165027	0.00538252	0.00389281	0.00933614	0.00984061	0.0233089	0.00936075	0.000828823	0.00445835	2.8618e-05	0.00209101	0.0155208	0.0128566	0.0448741	0.0111329	0.000690964	0.0203253	0.0202791	0.000555665	0.0225106	0.0200159	0.0326954	0.00212076	0.0040703	0.00078066	0.00156138	0.00577375	0.000922864	0.00418068	0.00691632	4.48784e-05	4.506259
